timestamp,accel,HR,o2%
0013313,0.972789,085,096
0013323,0.989286,085,096
0013333,0.981122,085,096
0013343,1.014116,085,096
0013353,1.000850,085,096
0013363,0.997279,085,096
0013373,1.023469,085,096
0013383,1.010884,085,096
0013393,1.001190,085,096
0013403,0.983163,085,096
0013413,0.997789,085,096
0013423,1.015816,085,096
0013433,1.001020,085,096
0013443,1.001701,085,096
0013453,1.006973,085,096
0013463,1.008333,085,096
0013473,0.997279,085,096
0013483,0.996088,085,096
0013493,0.992517,085,096
0013503,0.992687,085,096
0013513,1.004082,085,096
0013523,0.991667,085,096
0013533,1.008503,085,096
0013543,1.010544,085,096
0013553,0.989966,085,096
0013563,0.996769,085,096
0013574,1.012075,085,096
0013583,0.989626,085,096
0013593,1.005442,085,096
0013603,1.012075,085,096
0013613,1.028401,085,096
0013623,1.002381,085,096
0013637,0.992517,085,096
0013647,0.987925,085,096
0013657,0.986735,085,096
0013667,1.002721,085,096
0013677,1.018878,085,096
0013687,1.006803,085,096
0013697,1.000680,085,096
0013707,0.985034,085,096
0013717,0.990986,085,096
0013728,0.997789,085,096
0013737,1.008163,085,096
0013747,1.016326,085,096
